ovr_id,last_check_date,next_check_date,permid,issuer_name,ovr_target,source_value,ovr_value,ovr_active,og_srating,og_exposure,og_controversy,og_committee,company_inheriting,parent_company,inherited_ovr,inhert_ovr_id,comments,evidence,ovr_log,brs_id
ovr000217,01/09/2024,01/03/2025,4295878505,Mizuho Financial Group Inc,str_004,EXCLUDED,OK,True,,x,,,False,,False,,"APTA según Comité Santander Responsabilidad Solidario. Financiación Nuclear weapons. Decisión OK
Update dic-23: Se sigue aplicando el overwrite de OK en las estrategias afectadas por el % de exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Arms Industry and Arms trade policy)
Revisión Jul-24: Se mantienen los ovrs basados en la exposición a nuclear weapons part, apoyados en la política de la carpeta del link
Update sep-24: se actualiza en ovr en la CS003 para reflejar la no exclusión por nuclear weapons al subir el SR por encima de average; el resto de ovrs permanecen

latest_comment:
Revisión sep-24: se actualiza el ovr de la CS003 para que no salga excluida por nuclear weapons, el resto permanencen igual

sustainalytics_controv_detail:
Customer Incidents (Quality & Safety)

exposure_detail:
Armament Part (5%), Nuclear weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",MIZ00A
ovr000218,01/09/2024,01/03/2025,4295878505,Mizuho Financial Group Inc,str_006,EXCLUDED,OK,True,,x,,,False,,False,,"APTA según Comité Santander Responsabilidad Solidario. Financiación Nuclear weapons. Decisión OK
Update dic-23: Se sigue aplicando el overwrite de OK en las estrategias afectadas por el % de exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Arms Industry and Arms trade policy)
Revisión Jul-24: Se mantienen los ovrs basados en la exposición a nuclear weapons part, apoyados en la política de la carpeta del link
Update sep-24: se actualiza en ovr en la CS003 para reflejar la no exclusión por nuclear weapons al subir el SR por encima de average; el resto de ovrs permanecen

latest_comment:
Revisión sep-24: se actualiza el ovr de la CS003 para que no salga excluida por nuclear weapons, el resto permanencen igual

sustainalytics_controv_detail:
Customer Incidents (Quality & Safety)

exposure_detail:
Armament Part (5%), Nuclear weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",MIZ00A
ovr000219,01/09/2024,01/03/2025,4295878505,Mizuho Financial Group Inc,cs_002,EXCLUDED,OK,True,,x,,,False,,False,,"APTA según Comité Santander Responsabilidad Solidario. Financiación Nuclear weapons. Decisión OK
Update dic-23: Se sigue aplicando el overwrite de OK en las estrategias afectadas por el % de exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Arms Industry and Arms trade policy)
Revisión Jul-24: Se mantienen los ovrs basados en la exposición a nuclear weapons part, apoyados en la política de la carpeta del link
Update sep-24: se actualiza en ovr en la CS003 para reflejar la no exclusión por nuclear weapons al subir el SR por encima de average; el resto de ovrs permanecen

latest_comment:
Revisión sep-24: se actualiza el ovr de la CS003 para que no salga excluida por nuclear weapons, el resto permanencen igual

sustainalytics_controv_detail:
Customer Incidents (Quality & Safety)

exposure_detail:
Armament Part (5%), Nuclear weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",MIZ00A
ovr000220,01/09/2024,01/03/2025,4295878505,Mizuho Financial Group Inc,cs_003,EXCLUDED,OK,True,,x,,,False,,False,,"APTA según Comité Santander Responsabilidad Solidario. Financiación Nuclear weapons. Decisión OK
Update dic-23: Se sigue aplicando el overwrite de OK en las estrategias afectadas por el % de exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Arms Industry and Arms trade policy)
Revisión Jul-24: Se mantienen los ovrs basados en la exposición a nuclear weapons part, apoyados en la política de la carpeta del link
Update sep-24: se actualiza en ovr en la CS003 para reflejar la no exclusión por nuclear weapons al subir el SR por encima de average; el resto de ovrs permanecen

latest_comment:
Revisión sep-24: se actualiza el ovr de la CS003 para que no salga excluida por nuclear weapons, el resto permanencen igual

sustainalytics_controv_detail:
Customer Incidents (Quality & Safety)

exposure_detail:
Armament Part (5%), Nuclear weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",MIZ00A
ovr000221,01/09/2024,01/03/2025,4295904557,Morgan Stanley,str_001,EXCLUDED,OK,True,,x,,,False,,False,,"APTA según Comité Santander Responsabilidad Solidario. Financiación Nuclear weapons. Decisión OK
Update dic-23: Se sigue aplicando el overwrite de OK en las estrategias afectadas por el % de exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Arms Industry and Arms trade policy)
Revisión Jul-24: Se mantienen los ovrs basados en la exposición a nuclear weapons part, apoyados en la política de la carpeta del link
Update sep-24: se actualiza en ovr en la CS003 para reflejar la no exclusión por nuclear weapons al subir el SR por encima de average; el resto de ovrs permanecen

latest_comment:
Revisión sep-24: se actualiza el ovr de la CS003 para que no salga excluida por nuclear weapons, el resto permanencen igual

sustainalytics_controv_detail:
Customer Incidents (Quality & Safety)

exposure_detail:
Armament Part (5%), Nuclear weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",617446
ovr000222,01/09/2024,01/03/2025,4295904557,Morgan Stanley,str_003,EXCLUDED,OK,True,,x,,,False,,False,,"APTA según Comité Santander Responsabilidad Solidario. Financiación Nuclear weapons. Decisión OK
Update dic-23: Se sigue aplicando el overwrite de OK en las estrategias afectadas por el % de exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Arms Industry and Arms trade policy)
Revisión Jul-24: Se mantienen los ovrs basados en la exposición a nuclear weapons part, apoyados en la política de la carpeta del link
Update sep-24: se actualiza en ovr en la CS003 para reflejar la no exclusión por nuclear weapons al subir el SR por encima de average; el resto de ovrs permanecen

latest_comment:
Revisión sep-24: se actualiza el ovr de la CS003 para que no salga excluida por nuclear weapons, el resto permanencen igual

sustainalytics_controv_detail:
Customer Incidents (Quality & Safety)

exposure_detail:
Armament Part (5%), Nuclear weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",617446
ovr000223,01/09/2024,01/03/2025,4295904557,Morgan Stanley,str_003b,EXCLUDED,OK,True,,x,,,False,,False,,"APTA según Comité Santander Responsabilidad Solidario. Financiación Nuclear weapons. Decisión OK
Update dic-23: Se sigue aplicando el overwrite de OK en las estrategias afectadas por el % de exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento Arms Industry and Arms trade policy)
Revisión Jul-24: Se mantienen los ovrs basados en la exposición a nuclear weapons part, apoyados en la política de la carpeta del link
Update sep-24: se actualiza en ovr en la CS003 para reflejar la no exclusión por nuclear weapons al subir el SR por encima de average; el resto de ovrs permanecen

latest_comment:
Revisión sep-24: se actualiza el ovr de la CS003 para que no salga excluida por nuclear weapons, el resto permanencen igual

sustainalytics_controv_detail:
Customer Incidents (Quality & Safety)

exposure_detail:
Armament Part (5%), Nuclear weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",617446
ovr000224,01/09/2024,01/03/2025,4295904557,Morgan Stanley,str_004,EXCLUDED,OK,True,,x,,,False,,False,,"Update oct-24: aunque Clarity nos señala controversia de maxima criticidad, Sustainalytics le da 2/5

latest_comment:


sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",617446
ovr000225,01/09/2024,01/03/2025,4295904557,Morgan Stanley,str_006,EXCLUDED,OK,True,,x,,,False,,False,,"Update oct-24: aunque Clarity nos señala controversia de maxima criticidad, Sustainalytics le da 2/5

latest_comment:


sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",617446
ovr000226,01/09/2024,01/03/2025,4295904557,Morgan Stanley,cs_002,EXCLUDED,OK,True,,x,,,False,,False,,"Update oct-24: aunque Clarity nos señala controversia de maxima criticidad, Sustainalytics le da 2/5

latest_comment:


sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",617446
ovr000227,01/09/2024,01/03/2025,4295904557,Morgan Stanley,cs_003,EXCLUDED,OK,True,,x,,,False,,False,,"Update oct-24: aunque Clarity nos señala controversia de maxima criticidad, Sustainalytics le da 2/5

latest_comment:


sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",617446
ovr000228,01/09/2024,01/03/2025,8589934212,Natwest Group PLC,str_001,EXCLUDED,OK,True,,x,,,False,,False,,"Update oct-24: aunque Clarity nos señala controversia de maxima criticidad, Sustainalytics le da 2/5

latest_comment:


sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B70851
ovr000229,01/09/2024,01/03/2025,8589934212,Natwest Group PLC,str_002,EXCLUDED,OK,True,,,,x,False,,False,,"Update oct-24: aunque Clarity nos señala controversia de maxima criticidad, Sustainalytics le da 2/5

latest_comment:


sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B70851
ovr000230,01/09/2024,01/03/2025,8589934212,Natwest Group PLC,str_003,EXCLUDED,OK,True,,x,,,False,,False,,"Update feb-24: se aplica overwrite temporal de OK en la STR004, STR007, CS001 y CS003 por estar pendiente análisis del scoring de la compañía tras la actualización de las metricas de la matriz de materialidad.. En las estrategias que no dependen del sustainability rating se aplica un overwrite de OK puesto que Sustainalytics considera que la controversia en Quality and Safety tiene un nivel máximo 3 de severidad.
Update may-24: es valido el comentario anterior, se mantienen ovrs por sust rating y controversia
Update ago-24: se mantienen los ovrs al no cambiar la situación de la controversia y a la espera de la nueva metodología
Update sep-24: se mantienen los ovrs, la situación de la controversia no ha variado y con la nueva metodología el SR ha mejorado

latest_comment:
Revisión sep-24: se mantienen los ovrs 

sustainalytics_controv_detail:
Quality and Safety

exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B70851
ovr000231,01/09/2024,01/03/2025,8589934212,Natwest Group PLC,str_003b,EXCLUDED,OK,True,,x,,,False,,False,,"Update feb-24: se aplica overwrite temporal de OK en la STR004, STR007, CS001 y CS003 por estar pendiente análisis del scoring de la compañía tras la actualización de las metricas de la matriz de materialidad.. En las estrategias que no dependen del sustainability rating se aplica un overwrite de OK puesto que Sustainalytics considera que la controversia en Quality and Safety tiene un nivel máximo 3 de severidad.
Update may-24: es valido el comentario anterior, se mantienen ovrs por sust rating y controversia
Update ago-24: se mantienen los ovrs al no cambiar la situación de la controversia y a la espera de la nueva metodología
Update sep-24: se mantienen los ovrs, la situación de la controversia no ha variado y con la nueva metodología el SR ha mejorado

latest_comment:
Revisión sep-24: se mantienen los ovrs 

sustainalytics_controv_detail:
Quality and Safety

exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B70851
ovr000232,01/09/2024,01/03/2025,8589934212,Natwest Group PLC,str_004,EXCLUDED,OK,True,,x,,,False,,False,,"Update feb-24: se aplica overwrite temporal de OK en la STR004, STR007, CS001 y CS003 por estar pendiente análisis del scoring de la compañía tras la actualización de las metricas de la matriz de materialidad.. En las estrategias que no dependen del sustainability rating se aplica un overwrite de OK puesto que Sustainalytics considera que la controversia en Quality and Safety tiene un nivel máximo 3 de severidad.
Update may-24: es valido el comentario anterior, se mantienen ovrs por sust rating y controversia
Update ago-24: se mantienen los ovrs al no cambiar la situación de la controversia y a la espera de la nueva metodología
Update sep-24: se mantienen los ovrs, la situación de la controversia no ha variado y con la nueva metodología el SR ha mejorado

latest_comment:
Revisión sep-24: se mantienen los ovrs 

sustainalytics_controv_detail:
Quality and Safety

exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",B70851
